EM|1192400|||WPEQ742|1|1|154.22000000||11K2F3E|||1|||2
EM|1192400|||WPEQ742|2|1|154.22000000||11K2F3E|||1|||2
EM|1195655|||KBG266|1|1|159.18000000||11K3F1D|||2|||2
EM|1195655|||KBG266|1|1|159.18000000||11K3F1E|||2|||3
EM|1195655|||KBG266|1|1|159.18000000||11K3F3E|||2|||4
EM|1195655|||KBG266|1|1|159.18000000||11K3F1D|||1|||2
EM|1195655|||KBG266|1|1|159.18000000||11K3F1E|||1|||3
EM|1195655|||KBG266|1|1|159.18000000||11K3F3E|||1|||4
EM|1196377|||KEV423|1|1|159.18000000||11K2F3E|||1|||2
EM|1196377|||KEV423|1|1|159.18000000||11K2F3E|||2|||2
EM|1196426|||KFB825|1|1|159.19500000||11K2F3E|||1|||2
EM|1196426|||KFB825|1|1|159.19500000||11K2F3E|||2|||2
EM|1196513|||KFM452|1|1|159.16500000||11K3F1E|||1|||3
EM|1196513|||KFM452|1|1|159.16500000||11K3F1E|||2|||3
EM|1199111|||KRF461|1|1|159.06000000||16K0F3E|||1|||1
EM|1199111|||KRF461|1|1|159.06000000||11K2F3E|||1|||2
EM|1199111|||KRF461|1|1|159.06000000||7K60FXD|||1|||3
EM|1199111|||KRF461|1|1|159.06000000||7K60FXE|||1|||4
EM|1199111|||KRF461|1|1|159.06000000||16K0F3E|||2|||1
EM|1199111|||KRF461|1|1|159.06000000||11K2F3E|||2|||5
EM|1199111|||KRF461|1|1|159.06000000||7K60FXD|||2|||6
EM|1199111|||KRF461|1|1|159.06000000||7K60FXE|||2|||7
EM|1199111|||KRF461|2|1|151.13000000||16K0F3E|||1|||1
EM|1199111|||KRF461|2|1|151.13000000||11K2F3E|||1|||8
EM|1199111|||KRF461|2|1|151.13000000||7K60FXD|||1|||9
EM|1199111|||KRF461|2|1|151.13000000||7K60FXE|||1|||10
EM|1200184|||WBL79|1|1|156.06000000||11K2F3E|||1|||2
EM|1200184|||WBL79|1|1|156.10500000||11K2F3E|||2|||2
EM|1206666|||KDS792|1|1|458.45000000||11K2F3E|||1|||2
EM|1206666|||KDS792|1|1|458.45000000||11K2F3E|||2|||2
EM|1206666|||KDS792|2|1|453.45000000||11K2F3E|||1|||3
EM|1206666|||KDS792|3|1|453.45000000||11K2F3E|||1|||3
EM|1206666|||KDS792|4|1|453.45000000||11K2F3E|||1|||2
EM|1206666|||KDS792|4|1|458.45000000||11K2F3E|||2|||2
EM|1208233|||KIC287|1|1|39.18000000||20K0F3E|||1|||1
EM|1208233|||KIC287|2|1|39.18000000||20K0F3E|||1|||1
EM|1214566|||KNIC257|1|1|154.05500000||20K0F3E|||1|||1
EM|1214566|||KNIC257|1|1|154.05500000||11K0F3E|||1|||2
EM|1214566|||KNIC257|2|1|154.05500000||20K0F3E|||1|||1
EM|1214566|||KNIC257|2|1|154.05500000||11K0F3E|||1|||2
EM|1221920|||WGL413|1|1|158.89500000||11K2F3E|||1|||2
EM|1221920|||WGL413|2|1|158.89500000||11K2F3E|||1|||2
EM|1221920|||WGL413|2|2|158.89500000||11K2F3E|||1|||2
EM|1221920|||WGL413|4|1|158.89500000||11K2F3E|||1|||2
EM|1222282|||WIL755|1|1|506.36250000||20K0F3E|||1|||1
EM|1222282|||WIL755|1|1|506.36250000||11K0F1D|||1|||3
EM|1222282|||WIL755|1|1|506.36250000||11K0F3E|||1|||4
EM|1222282|||WIL755|1|1|506.36250000||20K0F1D|||1|||2
EM|1222282|||WIL755|1|1|506.41250000||20K0F3E|||2|||1
EM|1222282|||WIL755|1|1|506.41250000||11K0F3E|||2|||5
EM|1222282|||WIL755|1|1|506.51250000||20K0F3E|||3|||1
EM|1222282|||WIL755|1|1|506.51250000||11K0F3E|||3|||6
EM|1222282|||WIL755|1|1|506.56250000||20K0F3E|||4|||1
EM|1222282|||WIL755|1|1|506.56250000||11K0F3E|||4|||7
EM|1222282|||WIL755|1|1|506.58750000||20K0F3E|||5|||1
EM|1222282|||WIL755|1|1|506.58750000||11K0F3E|||5|||8
EM|1222282|||WIL755|1|1|506.61250000||20K0F3E|||6|||1
EM|1222282|||WIL755|1|1|506.61250000||11K0F3E|||6|||9
EM|1222282|||WIL755|1|1|506.63750000||20K0F3E|||7|||1
EM|1222282|||WIL755|1|1|506.63750000||11K0F3E|||7|||10
EM|1222282|||WIL755|1|1|506.66250000||20K0F3E|||8|||1
EM|1222282|||WIL755|1|1|506.66250000||11K0F3E|||8|||11
EM|1222282|||WIL755|1|1|506.68750000||20K0F3E|||9|||1
EM|1222282|||WIL755|1|1|506.68750000||11K0F3E|||9|||12
EM|1222282|||WIL755|1|1|506.71250000||20K0F3E|||10|||1
EM|1222282|||WIL755|1|1|506.71250000||11K0F3E|||10|||13
EM|1222282|||WIL755|1|1|506.73750000||20K0F3E|||11|||1
EM|1222282|||WIL755|1|1|506.73750000||11K0F3E|||11|||14
EM|1222282|||WIL755|1|1|506.76250000||20K0F3E|||12|||1
EM|1222282|||WIL755|1|1|506.76250000||11K0F3E|||12|||15
EM|1222282|||WIL755|1|1|506.78750000||20K0F3E|||13|||1
EM|1222282|||WIL755|1|1|506.78750000||11K0F3E|||13|||16
EM|1222282|||WIL755|1|1|506.81250000||20K0F3E|||14|||1
EM|1222282|||WIL755|1|1|506.81250000||11K0F3E|||14|||17
EM|1222282|||WIL755|1|1|506.83750000||20K0F3E|||15|||1
EM|1222282|||WIL755|1|1|506.83750000||11K0F3E|||15|||18
EM|1222282|||WIL755|1|1|506.86250000||20K0F3E|||16|||1
EM|1222282|||WIL755|1|1|506.86250000||11K0F3E|||16|||19
EM|1222282|||WIL755|1|1|507.81250000||20K0F3E|||17|||1
EM|1222282|||WIL755|1|1|507.81250000||11K0F3E|||17|||20
EM|1222282|||WIL755|1|1|507.98750000||20K0F3E|||18|||1
EM|1222282|||WIL755|1|1|507.98750000||11K0F3E|||18|||21
EM|1222282|||WIL755|1|1|508.03750000||20K0F3E|||19|||1
EM|1222282|||WIL755|1|1|508.03750000||11K0F3E|||19|||22
EM|1222282|||WIL755|1|1|508.06250000||20K0F3E|||20|||1
EM|1222282|||WIL755|1|1|508.06250000||11K0F3E|||20|||23
EM|1222282|||WIL755|1|1|508.08750000||20K0F3E|||21|||1
EM|1222282|||WIL755|1|1|508.08750000||11K0F3E|||21|||24
EM|1222282|||WIL755|1|1|508.11250000||20K0F3E|||22|||1
EM|1222282|||WIL755|1|1|508.11250000||11K0F3E|||22|||25
EM|1222282|||WIL755|1|1|508.13750000||20K0F3E|||23|||1
EM|1222282|||WIL755|1|1|508.13750000||11K0F3E|||23|||26
EM|1222282|||WIL755|1|1|508.16250000||20K0F3E|||24|||1
EM|1222282|||WIL755|1|1|508.16250000||11K0F3E|||24|||27
EM|1222282|||WIL755|1|1|508.18750000||20K0F3E|||25|||1
EM|1222282|||WIL755|1|1|508.18750000||11K0F3E|||25|||28
EM|1222282|||WIL755|1|1|508.23750000||20K0F3E|||26|||1
EM|1222282|||WIL755|1|1|508.23750000||11K0F3E|||26|||29
EM|1222282|||WIL755|1|1|508.33750000||20K0F3E|||27|||1
EM|1222282|||WIL755|1|1|508.33750000||11K0F3E|||27|||30
EM|1222282|||WIL755|1|1|508.43750000||20K0F3E|||28|||1
EM|1222282|||WIL755|1|1|508.43750000||11K0F3E|||28|||31
EM|1222282|||WIL755|1|1|508.66250000||20K0F3E|||29|||1
EM|1222282|||WIL755|1|1|508.66250000||11K0F3E|||29|||32
EM|1222282|||WIL755|1|1|508.96250000||11K0F3E|||30|||33
EM|1222282|||WIL755|1|1|508.96250000||20K0F3E|||30|||1
EM|1222282|||WIL755|2|1|506.36250000||20K0F3E|||1|||1
EM|1222282|||WIL755|2|1|506.36250000||11K0F1D|||1|||34
EM|1222282|||WIL755|2|1|506.36250000||11K0F3E|||1|||35
EM|1222282|||WIL755|2|1|506.36250000||20K0F1D|||1|||2
EM|1222282|||WIL755|2|1|506.41250000||20K0F3E|||2|||1
EM|1222282|||WIL755|2|1|506.41250000||11K0F3E|||2|||36
EM|1222282|||WIL755|2|1|506.51250000||20K0F3E|||3|||1
EM|1222282|||WIL755|2|1|506.51250000||11K0F3E|||3|||37
EM|1222282|||WIL755|2|1|506.56250000||20K0F3E|||4|||1
EM|1222282|||WIL755|2|1|506.56250000||11K0F3E|||4|||38
EM|1222282|||WIL755|2|1|506.58750000||20K0F3E|||5|||1
EM|1222282|||WIL755|2|1|506.58750000||11K0F3E|||5|||39
EM|1222282|||WIL755|2|1|506.61250000||20K0F3E|||6|||1
EM|1222282|||WIL755|2|1|506.61250000||11K0F3E|||6|||40
EM|1222282|||WIL755|2|1|506.63750000||20K0F3E|||7|||1
EM|1222282|||WIL755|2|1|506.63750000||11K0F3E|||7|||41
EM|1222282|||WIL755|2|1|506.66250000||20K0F3E|||8|||1
EM|1222282|||WIL755|2|1|506.66250000||11K0F3E|||8|||42
EM|1222282|||WIL755|2|1|506.68750000||20K0F3E|||9|||1
EM|1222282|||WIL755|2|1|506.68750000||11K0F3E|||9|||43
EM|1222282|||WIL755|2|1|506.71250000||20K0F3E|||10|||1
EM|1222282|||WIL755|2|1|506.71250000||11K0F3E|||10|||44
EM|1222282|||WIL755|2|1|506.73750000||20K0F3E|||11|||1
EM|1222282|||WIL755|2|1|506.73750000||11K0F3E|||11|||45
EM|1222282|||WIL755|2|1|506.76250000||20K0F3E|||12|||1
EM|1222282|||WIL755|2|1|506.76250000||11K0F3E|||12|||46
EM|1222282|||WIL755|2|1|506.78750000||20K0F3E|||13|||1
EM|1222282|||WIL755|2|1|506.78750000||11K0F3E|||13|||47
EM|1222282|||WIL755|2|1|506.81250000||20K0F3E|||14|||1
EM|1222282|||WIL755|2|1|506.81250000||11K0F3E|||14|||48
EM|1222282|||WIL755|2|1|506.83750000||20K0F3E|||15|||1
EM|1222282|||WIL755|2|1|506.83750000||11K0F3E|||15|||49
EM|1222282|||WIL755|2|1|506.86250000||20K0F3E|||16|||1
EM|1222282|||WIL755|2|1|506.86250000||11K0F3E|||16|||50
EM|1222282|||WIL755|2|1|507.81250000||20K0F3E|||17|||1
EM|1222282|||WIL755|2|1|507.81250000||11K0F3E|||17|||51
EM|1222282|||WIL755|2|1|507.98750000||20K0F3E|||18|||1
EM|1222282|||WIL755|2|1|507.98750000||11K0F3E|||18|||52
EM|1222282|||WIL755|2|1|508.03750000||20K0F3E|||19|||1
EM|1222282|||WIL755|2|1|508.03750000||11K0F3E|||19|||53
EM|1222282|||WIL755|2|1|508.06250000||20K0F3E|||20|||1
EM|1222282|||WIL755|2|1|508.06250000||11K0F3E|||20|||54
EM|1222282|||WIL755|2|1|508.08750000||20K0F3E|||21|||1
EM|1222282|||WIL755|2|1|508.08750000||11K0F3E|||21|||55
EM|1222282|||WIL755|2|1|508.11250000||20K0F3E|||22|||1
EM|1222282|||WIL755|2|1|508.11250000||11K0F3E|||22|||56
EM|1222282|||WIL755|2|1|508.13750000||20K0F3E|||23|||1
EM|1222282|||WIL755|2|1|508.13750000||11K0F3E|||23|||57
EM|1222282|||WIL755|2|1|508.16250000||20K0F3E|||24|||1
EM|1222282|||WIL755|2|1|508.16250000||11K0F3E|||24|||58
EM|1222282|||WIL755|2|1|508.18750000||20K0F3E|||25|||1
EM|1222282|||WIL755|2|1|508.18750000||11K0F3E|||25|||59
EM|1222282|||WIL755|2|1|508.23750000||20K0F3E|||26|||1
EM|1222282|||WIL755|2|1|508.23750000||11K0F3E|||26|||60
EM|1222282|||WIL755|2|1|508.33750000||20K0F3E|||27|||1
EM|1222282|||WIL755|2|1|508.33750000||11K0F3E|||27|||61
EM|1222282|||WIL755|2|1|508.43750000||20K0F3E|||28|||1
EM|1222282|||WIL755|2|1|508.43750000||11K0F3E|||28|||62
EM|1222282|||WIL755|2|1|508.66250000||20K0F3E|||29|||1
EM|1222282|||WIL755|2|1|508.66250000||11K0F3E|||29|||63
EM|1222282|||WIL755|2|1|508.96250000||11K0F3E|||30|||64
EM|1222282|||WIL755|2|1|508.96250000||20K0F3E|||30|||1
EM|1225686|||WNMB702|1|1|155.02500000||11K0F3E|||1|||2
EM|1225686|||WNMB702|2|1|155.02500000||11K0F3E|||1|||2
EM|1225686|||WNMB702|3|1|155.77500000||11K0F3E|||1|||2
EM|1225686|||WNMB702|4|1|155.02500000||11K0F3E|||1|||2
EM|1225686|||WNMB702|4|1|155.77500000||11K0F3E|||2|||2
EM|1226365|||WNNQ977|1|1|155.80500000||11K2F3E|||1|||2
EM|1226365|||WNNQ977|2|1|155.80500000||11K2F3E|||1|||2
EM|1226365|||WNNQ977|3|1|155.80500000||11K2F3E|||1|||2
EM|1230613|||WOB22|1|1|158.94000000||11K2F3E|||1|||2
EM|1230614|||WOB23|1|1|158.94000000||11K2F3E|||1|||2
EM|1230615|||WOB24|1|1|158.94000000||11K2F3E|||1|||2
EM|1230616|||WOB25|1|1|158.94000000||11K2F3E|||1|||2
EM|1230617|||WOB31|1|1|158.94000000||11K2F3E|||1|||2
EM|1232596|||WPEC653|1|1|153.78500000||11K0F3E|||1|||2
EM|1232596|||WPEC653|2|1|153.78500000||11K0F3E|||1|||2
EM|1232606|||WPEC778|1|1|155.10000000||20K0F3E|||1|||1
EM|1232606|||WPEC778|1|1|155.10000000||11K2F3E|||1|||2
EM|1232606|||WPEC778|2|1|155.10000000||20K0F3E|||1|||1
EM|1232606|||WPEC778|2|1|155.10000000||11K2F3E|||1|||3
EM|1239340|||KNBJ827|1|1|155.22000000||11K2F3E|||1|||1
EM|1239340|||KNBJ827|2|1|155.17500000||11K2F3E|||1|||1
EM|1239340|||KNBJ827|2|1|155.28000000||11K2F3E|||2|||1
EM|1239340|||KNBJ827|2|1|155.34000000||11K2F3E|||3|||1
EM|1239340|||KNBJ827|3|1|155.17500000||11K2F3E|||1|||1
EM|1239340|||KNBJ827|3|1|155.22000000||11K2F3E|||2|||1
EM|1239340|||KNBJ827|3|1|155.28000000||11K2F3E|||3|||1
EM|1239340|||KNBJ827|3|1|155.34000000||11K2F3E|||4|||1
EM|1242398|||KKE388|1|1|151.16000000||11K3F3E|||1|||1
EM|1242398|||KKE388|1|1|151.19000000||11K3F3E|||2|||1
EM|1242398|||KKE388|1|1|151.38500000||11K3F3E|||3|||1
EM|1242398|||KKE388|1|1|151.47500000||11K3F3E|||4|||1
EM|1242398|||KKE388|1|1|154.28000000||11K3F3E|||5|||1
EM|1242398|||KKE388|1|1|159.22500000||11K3F3E|||6|||1
EM|1242398|||KKE388|1|1|159.24000000||11K3F3E|||7|||1
EM|1242398|||KKE388|1|1|159.25500000||11K3F3E|||8|||1
EM|1242398|||KKE388|1|1|159.28500000||11K3F3E|||9|||1
EM|1242398|||KKE388|1|1|159.30000000||11K3F3E|||10|||1
EM|1242398|||KKE388|1|1|159.33000000||11K3F3E|||11|||1
EM|1242398|||KKE388|1|1|159.36000000||11K3F3E|||12|||1
EM|1242398|||KKE388|1|1|159.37500000||11K3F3E|||13|||1
EM|1242398|||KKE388|1|1|159.40500000||11K3F3E|||14|||1
EM|1242398|||KKE388|1|1|159.42000000||11K3F3E|||15|||1
EM|1242398|||KKE388|1|1|159.43500000||11K3F3E|||16|||1
EM|1243286|||KNIW930|1|1|159.27000000||11K0F3E|||1|||2
EM|1243286|||KNIW930|2|1|159.27000000||11K0F3E|||1|||2
EM|1243286|||KNIW930|3|1|159.27000000||11K0F3E|||1|||2
EM|1243286|||KNIW930|4|1|159.27000000||11K0F3E|||1|||2
EM|1245670|||WNPB639|1|1|151.34000000||11K2F3E|||1|||2
EM|1245670|||WNPB639|2|1|159.43500000||11K2F3E|||1|||2
EM|1245670|||WNPB639|3|1|151.34000000||11K2F3E|||1|||2
EM|1245670|||WNPB639|3|1|159.43500000||11K2F3E|||2|||2
EM|1245674|||WNPB643|1|1|151.34000000||11K2F3E|||1|||2
EM|1245674|||WNPB643|2|1|159.39000000||11K2F3E|||1|||2
EM|1245674|||WNPB643|3|1|151.34000000||11K2F3E|||1|||2
EM|1245674|||WNPB643|3|1|159.39000000||11K2F3E|||2|||2
EM|1250939|||KIC394|1|1|156.21000000||11K2F3E|||1|||1
EM|1250939|||KIC394|1|1|156.21000000||11K0F3E|||1|||2
EM|1250939|||KIC394|2|1|154.87500000||11K2F3E|||1|||1
EM|1250939|||KIC394|2|1|154.87500000||11K0F3E|||1|||2
EM|1250939|||KIC394|2|1|154.95000000||11K2F3E|||2|||1
EM|1250939|||KIC394|2|1|154.95000000||11K0F3E|||2|||2
EM|1250939|||KIC394|2|1|155.68500000||11K2F3E|||3|||1
EM|1250939|||KIC394|2|1|155.68500000||11K0F3E|||3|||2
EM|1250939|||KIC394|2|1|156.21000000||11K2F3E|||4|||1
EM|1250939|||KIC394|2|1|156.21000000||11K0F3E|||4|||2
EM|1250939|||KIC394|2|1|158.97000000||11K2F3E|||5|||1
EM|1250939|||KIC394|2|1|158.97000000||11K0F3E|||5|||2
EM|1255284|||KNIX215|1|1|158.97000000||11K2F3E|||1|||2
EM|1256149|||KQA937|1|1|156.21000000||11K2F3E|||1|||2
EM|1256149|||KQA937|1|1|156.21000000||11K2F2D|||1|||3
EM|1256149|||KQA937|2|1|155.65500000||11K2F3E|||1|||2
EM|1256149|||KQA937|2|1|155.65500000||11K2F2D|||1|||5
EM|1256149|||KQA937|2|1|155.37000000||11K2F3E|||2|||2
EM|1256149|||KQA937|2|1|155.37000000||11K2F2D|||2|||7
EM|1256149|||KQA937|3|1|154.72500000||11K2F3E|||1|||2
EM|1256149|||KQA937|3|1|154.72500000||11K2F2D|||1|||9
EM|1256149|||KQA937|3|1|155.31000000||11K2F3E|||2|||2
EM|1256149|||KQA937|3|1|155.31000000||11K2F2D|||2|||11
EM|1256149|||KQA937|3|1|155.37000000||11K2F3E|||3|||2
EM|1256149|||KQA937|3|1|155.37000000||11K2F2D|||3|||13
EM|1256149|||KQA937|3|1|155.65500000||11K2F3E|||4|||2
EM|1256149|||KQA937|3|1|155.65500000||11K2F2D|||4|||15
EM|1256149|||KQA937|3|1|156.21000000||11K2F3E|||5|||2
EM|1256149|||KQA937|3|1|156.21000000||11K2F2D|||5|||17
EM|1256149|||KQA937|3|1|159.03000000||11K2F3E|||6|||2
EM|1256149|||KQA937|3|1|159.03000000||11K2F2D|||6|||19
EM|1256149|||KQA937|3|1|460.36250000||11K2F3E|||7|||2
EM|1256149|||KQA937|3|1|460.36250000||11K2F2D|||7|||21
EM|1256149|||KQA937|3|1|465.36250000||11K2F3E|||8|||2
EM|1256149|||KQA937|3|1|465.36250000||11K2F2D|||8|||23
EM|1256149|||KQA937|3|1|151.41500000||11K0F3E|||9|||31
EM|1256149|||KQA937|3|1|151.41500000||11K0F3E|||10|||32
EM|1257056|||KRZ969|1|1|158.97000000||11K2F3E|||1|||2
EM|1257151|||KSA501|1|1|158.97000000||11K2F3E|||1|||2
EM|1257151|||KSA501|1|2|155.37000000||11K2F3E|||1|||2
EM|1257153|||KSA506|1|1|158.97000000||11K2F3E|||1|||2
EM|1257154|||KSA507|1|1|158.97000000||11K2F3E|||1|||2
EM|1257359|||KSC398|1|1|158.97000000||11K2F3E|||1|||2
EM|1257421|||KSD827|1|1|158.97000000||11K2F3E|||1|||2
EM|1257445|||KSE518|1|1|158.97000000||11K2F3E|||1|||2
EM|1257482|||KSF921|1|1|158.97000000||11K2F3E|||1|||2
EM|1257484|||KSF966|1|1|158.97000000||11K2F3E|||1|||2
EM|1257490|||KSG321|1|1|158.97000000||11K2F3E|||1|||2
EM|1257500|||KSG776|1|1|158.97000000||11K2F3E|||1|||2
EM|1262286|||WJU70|1|1|158.97000000||11K2F3E|||1|||2
EM|1262290|||WJV29|1|1|158.97000000||11K2F3E|||1|||2
EM|1262297|||WJZ88|1|1|158.97000000||11K2F3E|||1|||2
EM|1264310|||WNNS231|1|1|156.21000000||11K2F3E|||1|||2
EM|1267124|||WPEP453|1|1|158.79000000||11K2F3E|||1|||2
EM|1267124|||WPEP453|1|1|158.79000000||11K2F9W|||1|||3
EM|1267124|||WPEP453|2|1|465.55000000||11K2F3E|||1|||4
EM|1267124|||WPEP453|2|1|465.55000000||11K2F9W|||1|||5
EM|1267124|||WPEP453|2|2|155.37000000||11K2F3E|||1|||6
EM|1267124|||WPEP453|2|2|155.37000000||11K2F9W|||1|||7
EM|1267124|||WPEP453|4|1|155.37000000||11K2F3E|||1|||8
EM|1267124|||WPEP453|4|1|155.37000000||11K2F9W|||1|||9
EM|1267124|||WPEP453|4|1|155.37000000||11K2F3E|||2|||10
EM|1267124|||WPEP453|4|1|155.37000000||11K2F9W|||2|||11
EM|1267124|||WPEP453|5|1|460.55000000||11K2F3E|||1|||12
EM|1267124|||WPEP453|5|1|460.55000000||11K2F9W|||1|||13
EM|1267124|||WPEP453|6|1|155.37000000||11K2F3E|||1|||14
EM|1267124|||WPEP453|6|1|155.37000000||11K2F9W|||1|||15
EM|1267124|||WPEP453|6|1|158.79000000||11K2F3E|||2|||16
EM|1267124|||WPEP453|6|1|158.79000000||11K2F9W|||2|||17
EM|1271575|||KCW437|1|1|155.28000000||11K2F3E|||1|||2
EM|1272224|||KG2290|1|1|155.28000000||11K2F3E|||1|||2
EM|1277649|||KWV613|1|1|155.22000000||11K2F3E|||1|||2
EM|1277649|||KWV613|1|1|155.34000000||11K2F3E|||2|||3
EM|1277649|||KWV613|2|1|155.22000000||11K2F3E|||1|||4
EM|1277649|||KWV613|2|1|155.34000000||11K2F3E|||2|||5
EM|1282494|||WPEA520|1|1|163.25000000||11K2F3E|||1|||1
EM|1282494|||WPEA520|1|1|163.25000000||11K2F1D|||1|||2
EM|1284211|||WYK430|1|1|155.28000000||11K2F3E|||2|||3
EM|1284211|||WYK430|1|1|155.32500000||11K2F3E|||3|||5
EM|1284211|||WYK430|1|1|155.34000000||11K2F3E|||1|||2
EM|1284211|||WYK430|2|1|155.28000000||11K2F3E|||2|||8
EM|1284211|||WYK430|2|1|155.32500000||11K2F3E|||3|||10
EM|1284211|||WYK430|2|1|155.34000000||11K2F3E|||1|||7
EM|1285019|||KAU294|1|1|154.19000000||11K2F3E|||1|||9
EM|1285019|||KAU294|2|1|153.77000000||11K2F2D|||1|||3
EM|1285019|||KAU294|2|1|153.77000000||11K2F3E|||1|||10
EM|1285019|||KAU294|2|1|153.92750000||11K2F2D|||2|||6
EM|1285019|||KAU294|2|1|153.92750000||11K2F3E|||2|||7
EM|1285019|||KAU294|2|1|154.19000000||11K2F3E|||3|||11
EM|1287312|||KNEF733|1|1|155.29500000||11K2F3E|||1|||1
EM|1287312|||KNEF733|2|1|155.29500000||11K2F3E|||1|||2
EM|1287312|||KNEF733|2|1|155.34000000||11K2F3E|||2|||3
EM|1288577|||KSR961|1|1|460.15000000||11K0F3E|||1|||2
EM|1288577|||KSR961|2|1|465.15000000||11K0F3E|||1|||3
